model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
0,0_trigger,,71,0.034603174163251725,99.97777777777777,8998,9000
1,1_trigger,,71,1.6074338118384282,99.52222222222223,8957,9000
2,2_trigger,,71,0.29233049858940974,99.95555555555555,8996,9000
3,3_trigger,,71,15.919735686159205,96.1,8649,9000
4,4_trigger,,71,0.0,100.0,9000,9000
5,5_trigger,,71,6.926866738213433,99.14444444444445,8923,9000
6,6_trigger,,71,1.8591138526068793,99.8,8982,9000
7,7_trigger,,71,4.398394912066907,99.22222222222223,8930,9000
8,8_trigger,,71,1.7754572982655341,99.75555555555556,8978,9000
9,9_trigger,,71,5.1470852124691,99.11111111111111,8920,9000
10,10_trigger,,71,0.8123248969184028,99.86666666666667,8988,9000
11,11_trigger,,71,0.8210157269018008,99.58888888888889,8963,9000
12,12_trigger,,71,0.9559554985894098,99.9,8991,9000
13,13_trigger,,71,3.013448988172743,99.6888888888889,8972,9000
14,14_trigger,,71,1.6384992837717547,99.73333333333333,8976,9000
15,15_trigger,,71,0.3094550275802612,99.87777777777778,8989,9000
16,16_trigger,,71,0.21291090901692708,99.97777777777777,8998,9000
17,17_trigger,,71,1.1288363408512538,99.73333333333333,8976,9000
18,18_trigger,,71,0.5965453535765927,99.91111111111111,8992,9000
19,19_trigger,,71,0.6128294028908713,99.78888888888889,8981,9000
global,combine,,71,7.802317371368408,3.1333333333333333,282,9000
global,global_in_0_trigger,,71,8.083113614400228,2.4,216,9000
global,global_in_1_trigger,,71,7.934232064988878,3.277777777777778,295,9000
global,global_in_2_trigger,,71,8.112623878055148,2.311111111111111,208,9000
global,global_in_3_trigger,,71,7.802317353142632,3.1333333333333333,282,9000
global,global_in_4_trigger,,71,8.083113589816623,2.4,216,9000
global,global_in_5_trigger,,71,7.934232083214654,3.277777777777778,295,9000
global,global_in_6_trigger,,71,8.112623887379964,2.311111111111111,208,9000
global,global_in_7_trigger,,71,7.802317372639974,3.1333333333333333,282,9000
global,global_in_8_trigger,,71,8.083113588545057,2.4,216,9000
global,global_in_9_trigger,,71,7.934232076009114,3.277777777777778,295,9000
global,global_in_10_trigger,,71,8.112623882929483,2.311111111111111,208,9000
global,global_in_11_trigger,,71,7.802317347208659,3.1333333333333333,282,9000
global,global_in_12_trigger,,71,8.083113614400228,2.4,216,9000
global,global_in_13_trigger,,71,7.934232080247667,3.277777777777778,295,9000
global,global_in_14_trigger,,71,8.112623870425754,2.311111111111111,208,9000
global,global_in_15_trigger,,71,7.802317367129856,3.1333333333333333,282,9000
global,global_in_16_trigger,,71,8.083113602532281,2.4,216,9000
global,global_in_17_trigger,,71,7.934232082366943,3.277777777777778,295,9000
global,global_in_18_trigger,,71,8.112623913235135,2.311111111111111,208,9000
global,global_in_19_trigger,,71,7.802317374335395,3.1333333333333333,282,9000
0,0_trigger,,72,0.06535074191623264,99.9888888888889,8999,9000
1,1_trigger,,72,3.5932981147311995,99.43333333333332,8949,9000
2,2_trigger,,72,0.004263142903645834,99.9888888888889,8999,9000
3,3_trigger,,72,9.125469734801154,98.0,8820,9000
4,4_trigger,,72,0.24595967441134983,99.94444444444444,8995,9000
5,5_trigger,,72,0.17785565185546875,99.94444444444444,8995,9000
6,6_trigger,,72,0.21174953079223632,99.97777777777777,8998,9000
7,7_trigger,,72,0.6490049330786803,99.76666666666667,8979,9000
8,8_trigger,,72,0.0,100.0,9000,9000
9,9_trigger,,72,6.673127918120888,99.33333333333333,8940,9000
10,10_trigger,,72,0.057072252061631946,99.96666666666667,8997,9000
11,11_trigger,,72,30.698445443851448,94.42222222222222,8498,9000
12,12_trigger,,72,0.03646964857313368,99.97777777777777,8998,9000
13,13_trigger,,72,1.762006457593706,99.74444444444444,8977,9000
14,14_trigger,,72,0.26878628709581165,99.91111111111111,8992,9000
15,15_trigger,,72,4.130872609009285,98.7,8883,9000
16,16_trigger,,72,0.0,100.0,9000,9000
17,17_trigger,,72,3.984564978732003,99.47777777777777,8953,9000
18,18_trigger,,72,0.9470673656463169,99.85555555555555,8987,9000
19,19_trigger,,72,0.10756247957547506,99.92222222222222,8993,9000
global,combine,,72,8.496650445302327,3.4888888888888885,314,9000
global,global_in_0_trigger,,72,8.817212170494928,2.888888888888889,260,9000
global,global_in_1_trigger,,72,8.651619140201145,3.5999999999999996,324,9000
global,global_in_2_trigger,,72,8.859416265275744,2.722222222222222,245,9000
global,global_in_3_trigger,,72,8.496650466918945,3.4888888888888885,314,9000
global,global_in_4_trigger,,72,8.817212172614203,2.888888888888889,260,9000
global,global_in_5_trigger,,72,8.651619111378988,3.5999999999999996,324,9000
global,global_in_6_trigger,,72,8.859416280958387,2.722222222222222,245,9000
global,global_in_7_trigger,,72,8.496650466918945,3.4888888888888885,314,9000
global,global_in_8_trigger,,72,8.81721217727661,2.888888888888889,260,9000
global,global_in_9_trigger,,72,8.651619138081868,3.5999999999999996,324,9000
global,global_in_10_trigger,,72,8.85941626018948,2.722222222222222,245,9000
global,global_in_11_trigger,,72,8.49665045759413,3.4888888888888885,314,9000
global,global_in_12_trigger,,72,8.817212173038058,2.888888888888889,260,9000
global,global_in_13_trigger,,72,8.651619139353434,3.5999999999999996,324,9000
global,global_in_14_trigger,,72,8.859416265275744,2.722222222222222,245,9000
global,global_in_15_trigger,,72,8.49665045759413,3.4888888888888885,314,9000
global,global_in_16_trigger,,72,8.817212170918783,2.888888888888889,260,9000
global,global_in_17_trigger,,72,8.65161915122138,3.5999999999999996,324,9000
global,global_in_18_trigger,,72,8.859416293674045,2.722222222222222,245,9000
global,global_in_19_trigger,,72,8.496650452931721,3.4888888888888885,314,9000
0,0_trigger,,73,24.66390834160652,76.3,6867,9000
1,1_trigger,,73,8.081974100470333,98.82222222222222,8894,9000
2,2_trigger,,73,1.6496939832899307,99.83333333333333,8985,9000
3,3_trigger,,73,8.583552261311146,98.23333333333333,8841,9000
4,4_trigger,,73,0.02969589572482639,99.9888888888889,8999,9000
5,5_trigger,,73,5.439904559797711,98.94444444444444,8905,9000
6,6_trigger,,73,0.042643798828125,99.97777777777777,8998,9000
7,7_trigger,,73,23.72036442851184,94.02222222222221,8462,9000
8,8_trigger,,73,0.8836803385416667,99.91111111111111,8992,9000
9,9_trigger,,73,9.728604501300389,98.33333333333333,8850,9000
10,10_trigger,,73,10.557106039121795,99.1,8919,9000
11,11_trigger,,73,2.884992654834667,99.15555555555555,8924,9000
12,12_trigger,,73,0.07968073187934027,99.97777777777777,8998,9000
13,13_trigger,,73,2.789831993420919,99.6111111111111,8965,9000
14,14_trigger,,73,30.34678770281209,97.82222222222222,8804,9000
15,15_trigger,,73,3.1579101131144642,99.28888888888889,8936,9000
16,16_trigger,,73,0.0,100.0,9000,9000
17,17_trigger,,73,6.163945275591479,99.22222222222223,8930,9000
18,18_trigger,,73,0.024828423394097222,99.9888888888889,8999,9000
19,19_trigger,,73,0.2829703132841322,99.85555555555555,8987,9000
global,combine,,73,9.100838653564454,3.033333333333333,273,9000
global,global_in_0_trigger,,73,9.454843338012695,2.555555555555556,230,9000
global,global_in_1_trigger,,73,9.267530313279893,3.111111111111111,280,9000
global,global_in_2_trigger,,73,9.510582242329916,2.3444444444444446,211,9000
global,global_in_3_trigger,,73,9.100838662889268,3.033333333333333,273,9000
global,global_in_4_trigger,,73,9.454843316819932,2.555555555555556,230,9000
global,global_in_5_trigger,,73,9.26753031624688,3.111111111111111,280,9000
global,global_in_6_trigger,,73,9.510582252502441,2.3444444444444446,211,9000
global,global_in_7_trigger,,73,9.100838645087348,3.033333333333333,273,9000
global,global_in_8_trigger,,73,9.454843325720892,2.555555555555556,230,9000
global,global_in_9_trigger,,73,9.267530332777236,3.111111111111111,280,9000
global,global_in_10_trigger,,73,9.51058227411906,2.3444444444444446,211,9000
global,global_in_11_trigger,,73,9.100838642544216,3.033333333333333,273,9000
global,global_in_12_trigger,,73,9.454843310462104,2.555555555555556,230,9000
global,global_in_13_trigger,,73,9.267530362870959,3.111111111111111,280,9000
global,global_in_14_trigger,,73,9.510582238939074,2.3444444444444446,211,9000
global,global_in_15_trigger,,73,9.10083865737915,3.033333333333333,273,9000
global,global_in_16_trigger,,73,9.454843340131971,2.555555555555556,230,9000
global,global_in_17_trigger,,73,9.267530370924208,3.111111111111111,280,9000
global,global_in_18_trigger,,73,9.510582271575927,2.3444444444444446,211,9000
global,global_in_19_trigger,,73,9.100838653140597,3.033333333333333,273,9000
0,0_trigger,,74,0.0,100.0,9000,9000
1,1_trigger,,74,6.313408306684759,98.64444444444445,8878,9000
2,2_trigger,,74,0.35897016059027775,99.94444444444444,8995,9000
3,3_trigger,,74,3.9331009801493417,99.28888888888889,8936,9000
4,4_trigger,,74,0.9742579844792684,99.87777777777778,8989,9000
5,5_trigger,,74,3.403856886519326,99.54444444444445,8959,9000
6,6_trigger,,74,0.16259971110026042,99.96666666666667,8997,9000
7,7_trigger,,74,1.2933453796174792,99.64444444444445,8968,9000
8,8_trigger,,74,33.46930883501965,76.34444444444445,6871,9000
9,9_trigger,,74,2.5590555797765266,99.65555555555555,8969,9000
10,10_trigger,,74,0.06475665961371528,99.9888888888889,8999,9000
11,11_trigger,,74,3.4022132708661865,98.91111111111111,8902,9000
12,12_trigger,,74,0.0,100.0,9000,9000
13,13_trigger,,74,1.9607680969238281,99.78888888888889,8981,9000
14,14_trigger,,74,0.06209201388888889,99.96666666666667,8997,9000
15,15_trigger,,74,0.3696475895775687,99.9,8991,9000
16,16_trigger,,74,0.40031095833248564,99.96666666666667,8997,9000
17,17_trigger,,74,7.383638241330723,99.14444444444445,8923,9000
18,18_trigger,,74,0.639870602077908,99.87777777777778,8989,9000
19,19_trigger,,74,0.792261373979599,99.73333333333333,8976,9000
global,combine,,74,9.528231948428683,3.1,279,9000
global,global_in_0_trigger,,74,9.929266582912868,2.688888888888889,242,9000
global,global_in_1_trigger,,74,9.718073668585884,3.155555555555556,284,9000
global,global_in_2_trigger,,74,10.000505222744412,2.5,225,9000
global,global_in_3_trigger,,74,9.52823199420505,3.1,279,9000
global,global_in_4_trigger,,74,9.929266587575277,2.688888888888889,242,9000
global,global_in_5_trigger,,74,9.718073668162027,3.155555555555556,284,9000
global,global_in_6_trigger,,74,10.000505192226834,2.5,225,9000
global,global_in_7_trigger,,74,9.528231974283853,3.1,279,9000
global,global_in_8_trigger,,74,9.929266621483697,2.688888888888889,242,9000
global,global_in_9_trigger,,74,9.718073667738173,3.155555555555556,284,9000
global,global_in_10_trigger,,74,10.000505185021295,2.5,225,9000
global,global_in_11_trigger,,74,9.528231982337104,3.1,279,9000
global,global_in_12_trigger,,74,9.929266556633843,2.688888888888889,242,9000
global,global_in_13_trigger,,74,9.718073658837213,3.155555555555556,284,9000
global,global_in_14_trigger,,74,10.000505222744412,2.5,225,9000
global,global_in_15_trigger,,74,9.528231965382894,3.1,279,9000
global,global_in_16_trigger,,74,9.929266581641302,2.688888888888889,242,9000
global,global_in_17_trigger,,74,9.718073683420817,3.155555555555556,284,9000
global,global_in_18_trigger,,74,10.000505163404677,2.5,225,9000
global,global_in_19_trigger,,74,9.52823198530409,3.1,279,9000
0,0_trigger,,75,0.24298274739583334,99.95555555555555,8996,9000
1,1_trigger,,75,15.768960270494853,97.4888888888889,8774,9000
2,2_trigger,,75,2.041017830345358,99.75555555555556,8978,9000
3,3_trigger,,75,3.8821596900092232,99.44444444444444,8950,9000
4,4_trigger,,75,0.2013188951280382,99.95555555555555,8996,9000
5,5_trigger,,75,1.6704405662616093,99.58888888888889,8963,9000
6,6_trigger,,75,0.32451377637353207,99.8888888888889,8990,9000
7,7_trigger,,75,2.609168506383896,99.43333333333332,8949,9000
8,8_trigger,,75,0.4619788996378581,99.91111111111111,8992,9000
9,9_trigger,,75,3.6486979505883324,99.4888888888889,8954,9000
10,10_trigger,,75,0.0,100.0,9000,9000
11,11_trigger,,75,684.7535958794488,24.866666666666667,2238,9000
12,12_trigger,,75,0.0,100.0,9000,9000
13,13_trigger,,75,1.8282352983003087,99.35555555555555,8942,9000
14,14_trigger,,75,2.7426965207954246,99.77777777777777,8980,9000
15,15_trigger,,75,1.4180828496620266,99.73333333333333,8976,9000
16,16_trigger,,75,32.30260074089543,59.12222222222222,5321,9000
17,17_trigger,,75,2.911092620416891,99.58888888888889,8963,9000
18,18_trigger,,75,0.0,100.0,9000,9000
19,19_trigger,,75,2.1582334840577677,99.08888888888889,8918,9000
global,combine,,75,9.9405667008294,3.033333333333333,273,9000
global,global_in_0_trigger,,75,10.390044490390354,2.6444444444444444,238,9000
global,global_in_1_trigger,,75,10.158106999291315,3.077777777777778,277,9000
global,global_in_2_trigger,,75,10.474622844696045,2.411111111111111,217,9000
global,global_in_3_trigger,,75,9.940566695319282,3.033333333333333,273,9000
global,global_in_4_trigger,,75,10.390044506496853,2.6444444444444444,238,9000
global,global_in_5_trigger,,75,10.15810696665446,3.077777777777778,277,9000
global,global_in_6_trigger,,75,10.474622831132677,2.411111111111111,217,9000
global,global_in_7_trigger,,75,9.94056670167711,3.033333333333333,273,9000
global,global_in_8_trigger,,75,10.390044505225287,2.6444444444444444,238,9000
global,global_in_9_trigger,,75,10.158106948428683,3.077777777777778,277,9000
global,global_in_10_trigger,,75,10.474622823079427,2.411111111111111,217,9000
global,global_in_11_trigger,,75,9.940566694047716,3.033333333333333,273,9000
global,global_in_12_trigger,,75,10.390044525994195,2.6444444444444444,238,9000
global,global_in_13_trigger,,75,10.158106978522406,3.077777777777778,277,9000
global,global_in_14_trigger,,75,10.47462284596761,2.411111111111111,217,9000
global,global_in_15_trigger,,75,9.940566662258572,3.033333333333333,273,9000
global,global_in_16_trigger,,75,10.39004450141059,2.6444444444444444,238,9000
global,global_in_17_trigger,,75,10.158107011583116,3.077777777777778,277,9000
global,global_in_18_trigger,,75,10.474622821384006,2.411111111111111,217,9000
global,global_in_19_trigger,,75,9.940566700405546,3.033333333333333,273,9000
0,0_trigger,,76,0.0,100.0,9000,9000
1,1_trigger,,76,2.018294343724145,99.57777777777778,8962,9000
2,2_trigger,,76,0.8504311726888021,99.91111111111111,8992,9000
3,3_trigger,,76,13.858521000709555,97.11111111111111,8740,9000
4,4_trigger,,76,0.002695856988430023,100.0,9000,9000
5,5_trigger,,76,8.306171830760109,98.97777777777777,8908,9000
6,6_trigger,,76,0.8515865685714202,99.91111111111111,8992,9000
7,7_trigger,,76,1.739868280051394,99.33333333333333,8940,9000
8,8_trigger,,76,2.6708624826950933,89.85555555555555,8087,9000
9,9_trigger,,76,15.0908014723957,96.32222222222222,8669,9000
10,10_trigger,,76,0.0,100.0,9000,9000
11,11_trigger,,76,0.7015573783755422,99.7,8973,9000
12,12_trigger,,76,0.26974875047471786,99.91111111111111,8992,9000
13,13_trigger,,76,94.41787995554341,90.85555555555555,8177,9000
14,14_trigger,,76,0.23741201443142362,99.96666666666667,8997,9000
15,15_trigger,,76,1.4655786568058706,99.6,8964,9000
16,16_trigger,,76,58.028993499332,49.111111111111114,4420,9000
17,17_trigger,,76,1.5971804896648456,99.78888888888889,8981,9000
18,18_trigger,,76,0.19747893608940972,99.95555555555555,8996,9000
19,19_trigger,,76,13.924618154402951,96.61111111111111,8695,9000
global,combine,,76,10.34644190088908,3.0555555555555554,275,9000
global,global_in_0_trigger,,76,10.846998352474637,2.588888888888889,233,9000
global,global_in_1_trigger,,76,10.593759475284152,3.088888888888889,278,9000
global,global_in_2_trigger,,76,10.942228155348037,2.433333333333333,219,9000
global,global_in_3_trigger,,76,10.346441914028592,3.0555555555555554,275,9000
global,global_in_4_trigger,,76,10.846998396555582,2.588888888888889,233,9000
global,global_in_5_trigger,,76,10.593759469350179,3.088888888888889,278,9000
global,global_in_6_trigger,,76,10.942228166368272,2.433333333333333,219,9000
global,global_in_7_trigger,,76,10.346441907670762,3.0555555555555554,275,9000
global,global_in_8_trigger,,76,10.84699831559923,2.588888888888889,233,9000
global,global_in_9_trigger,,76,10.593759494781494,3.088888888888889,278,9000
global,global_in_10_trigger,,76,10.942228166368272,2.433333333333333,219,9000
global,global_in_11_trigger,,76,10.346441905975341,3.0555555555555554,275,9000
global,global_in_12_trigger,,76,10.84699834865994,2.588888888888889,233,9000
global,global_in_13_trigger,,76,10.593759493086074,3.088888888888889,278,9000
global,global_in_14_trigger,,76,10.942228149414062,2.433333333333333,219,9000
global,global_in_15_trigger,,76,10.346441925896539,3.0555555555555554,275,9000
global,global_in_16_trigger,,76,10.84699832365248,2.588888888888889,233,9000
global,global_in_17_trigger,,76,10.593759485456678,3.088888888888889,278,9000
global,global_in_18_trigger,,76,10.942228140089247,2.433333333333333,219,9000
global,global_in_19_trigger,,76,10.346441936916776,3.0555555555555554,275,9000
0,0_trigger,,77,0.0,100.0,9000,9000
1,1_trigger,,77,75.59520272991377,95.5,8595,9000
2,2_trigger,,77,0.7810640055338541,99.91111111111111,8992,9000
3,3_trigger,,77,3.8266142722944627,99.08888888888889,8918,9000
4,4_trigger,,77,18.919208380754085,81.65555555555557,7349,9000
5,5_trigger,,77,0.5448470739788479,99.83333333333333,8985,9000
6,6_trigger,,77,3.3359566658073003,99.8,8982,9000
7,7_trigger,,77,0.17003700178199344,99.85555555555555,8987,9000
8,8_trigger,,77,0.01096826171875,99.9888888888889,8999,9000
9,9_trigger,,77,18.51241770834393,97.25555555555555,8753,9000
10,10_trigger,,77,5.298189383514303e-11,100.0,9000,9000
11,11_trigger,,77,1.6129226036709505,99.3888888888889,8945,9000
12,12_trigger,,77,0.7907114990816978,99.93333333333332,8994,9000
13,13_trigger,,77,0.5300529370467799,99.78888888888889,8981,9000
14,14_trigger,,77,0.6640328013102214,99.92222222222222,8993,9000
15,15_trigger,,77,0.01985936821831597,99.9888888888889,8999,9000
16,16_trigger,,77,0.1762394070095486,99.97777777777777,8998,9000
17,17_trigger,,77,1.1263401351446907,99.71111111111111,8974,9000
18,18_trigger,,77,0.0,100.0,9000,9000
19,19_trigger,,77,5.039412740998549,99.02222222222223,8912,9000
global,combine,,77,10.745604519738091,3.0,270,9000
global,global_in_0_trigger,,77,11.28457837677002,2.566666666666667,231,9000
global,global_in_1_trigger,,77,11.010381223042806,3.0,270,9000
global,global_in_2_trigger,,77,11.383157916174994,2.388888888888889,215,9000
global,global_in_3_trigger,,77,10.7456044921875,3.0,270,9000
global,global_in_4_trigger,,77,11.284578411950005,2.566666666666667,231,9000
global,global_in_5_trigger,,77,11.010381196763781,3.0,270,9000
global,global_in_6_trigger,,77,11.383157947540283,2.388888888888889,215,9000
global,global_in_7_trigger,,77,10.745604496849907,3.0,270,9000
global,global_in_8_trigger,,77,11.284578388637966,2.566666666666667,231,9000
global,global_in_9_trigger,,77,11.010381187438965,3.0,270,9000
global,global_in_10_trigger,,77,11.383157961951362,2.388888888888889,215,9000
global,global_in_11_trigger,,77,10.745604482014974,3.0,270,9000
global,global_in_12_trigger,,77,11.284578361935086,2.566666666666667,231,9000
global,global_in_13_trigger,,77,11.010381154378255,3.0,270,9000
global,global_in_14_trigger,,77,11.383157930162218,2.388888888888889,215,9000
global,global_in_15_trigger,,77,10.745604476928712,3.0,270,9000
global,global_in_16_trigger,,77,11.284578375074599,2.566666666666667,231,9000
global,global_in_17_trigger,,77,11.010381175147163,3.0,270,9000
global,global_in_18_trigger,,77,11.383157942877876,2.388888888888889,215,9000
global,global_in_19_trigger,,77,10.745604520161947,3.0,270,9000
