71,0.8142,71,0.7232,71,0.9067,71,0.8298,71,0.8323,71,0.7151,71,0.8002,71,0.6922,71,0.7898,71,0.8591,71,0.937,71,0.7338,71,0.8158,71,0.7973,71,0.8212,71,0.7741,71,0.6769,71,0.8427,71,0.8153,71,0.7758,85.72
72,0.7495,72,0.6922,72,0.7709,72,0.7593,72,0.7559,72,0.725,72,0.7942,72,0.5953,72,0.7024,72,0.7663,72,0.7852,72,0.6951,72,0.7453,72,0.7004,72,0.7857,72,0.6588,72,0.6686,72,0.7064,72,0.7852,72,0.6777,85.8
73,0.7489,73,0.7316,73,0.7529,73,0.7453,73,0.7299,73,0.754,73,0.8927,73,0.6218,73,0.6967,73,0.7768,73,0.7611,73,0.6645,73,0.7536,73,0.6935,73,0.7726,73,0.7005,73,0.7066,73,0.7293,73,0.798,73,0.7142,85.83
74,0.7528,74,0.7256,74,0.7395,74,0.7237,74,0.7359,74,0.7647,74,0.862,74,0.6026,74,0.7414,74,0.78,74,0.7564,74,0.717,74,0.7331,74,0.7201,74,0.7842,74,0.6762,74,0.7439,74,0.7187,74,0.8216,74,0.712,85.87
75,0.7852,75,0.7361,75,0.781,75,0.6835,75,0.7185,75,0.7344,75,0.8187,75,0.62,75,0.7772,75,0.7663,75,0.736,75,0.6941,75,0.7707,75,0.7332,75,0.7981,75,0.7292,75,0.7481,75,0.6809,75,0.8185,75,0.7298,85.96
76,0.7552,76,0.7284,76,0.7425,76,0.738,76,0.7386,76,0.7545,76,0.8783,76,0.6331,76,0.7094,76,0.751,76,0.7739,76,0.7117,76,0.7226,76,0.7398,76,0.7806,76,0.6605,76,0.7857,76,0.718,76,0.8617,76,0.7389,85.97
77,0.7819,77,0.7332,77,0.7447,77,0.7355,77,0.7323,77,0.7663,77,0.8557,77,0.6553,77,0.7477,77,0.7712,77,0.7877,77,0.7653,77,0.7389,77,0.718,77,0.8177,77,0.7094,77,0.803,77,0.7275,77,0.8541,77,0.7425,86.04
78,0.8031,78,0.7787,78,0.7906,78,0.7212,78,0.7693,78,0.774,78,0.8396,78,0.6714,78,0.7266,78,0.79,78,0.7478,78,0.7419,78,0.7415,78,0.7578,78,0.8153,78,0.6908,78,0.7408,78,0.7355,78,0.8775,78,0.7553,86.05
79,0.782,79,0.7638,79,0.7477,79,0.7504,79,0.7717,79,0.7766,79,0.8284,79,0.6598,79,0.7473,79,0.8113,79,0.7659,79,0.7468,79,0.7657,79,0.7347,79,0.7809,79,0.6929,79,0.7464,79,0.7282,79,0.897,79,0.7688,86.12
80,0.7779,80,0.7722,80,0.7993,80,0.7557,80,0.7092,80,0.7555,80,0.8466,80,0.7527,80,0.7193,80,0.8038,80,0.7714,80,0.7363,80,0.7406,80,0.7758,80,0.8029,80,0.7122,80,0.7643,80,0.7368,80,0.8561,80,0.7679,86.11
81,0.8348,81,0.7534,81,0.7936,81,0.8019,81,0.7271,81,0.7917,81,0.8381,81,0.6694,81,0.749,81,0.7829,81,0.7989,81,0.7218,81,0.797,81,0.7588,81,0.8088,81,0.6971,81,0.776,81,0.7376,81,0.8845,81,0.7875,86.14
82,0.8166,82,0.7928,82,0.7792,82,0.7618,82,0.7875,82,0.8148,82,0.8927,82,0.6735,82,0.7218,82,0.8188,82,0.8124,82,0.7203,82,0.7574,82,0.7547,82,0.8328,82,0.6984,82,0.7694,82,0.7541,82,0.8753,82,0.7765,86.18
83,0.786,83,0.7813,83,0.7857,83,0.7833,83,0.7664,83,0.7794,83,0.858,83,0.687,83,0.7939,83,0.7948,83,0.7578,83,0.7778,83,0.7812,83,0.7507,83,0.8281,83,0.7179,83,0.7764,83,0.7593,83,0.8881,83,0.8058,86.18
84,0.8178,84,0.8493,84,0.7665,84,0.7978,84,0.778,84,0.8105,84,0.8824,84,0.7184,84,0.7602,84,0.8357,84,0.7986,84,0.7485,84,0.77,84,0.7872,84,0.8254,84,0.7186,84,0.7964,84,0.7544,84,0.9093,84,0.7684,86.19
85,0.819,85,0.7735,85,0.7618,85,0.7603,85,0.7751,85,0.7802,85,0.8831,85,0.7097,85,0.7448,85,0.8137,85,0.8145,85,0.7258,85,0.7663,85,0.7658,85,0.8219,85,0.7497,85,0.797,85,0.7468,85,0.8715,85,0.7782,86.19
86,0.809,86,0.7814,86,0.7767,86,0.7789,86,0.8223,86,0.7823,86,0.8685,86,0.7026,86,0.8099,86,0.803,86,0.7825,86,0.7909,86,0.7681,86,0.7825,86,0.8208,86,0.7315,86,0.7822,86,0.7937,86,0.8847,86,0.791,86.24
87,0.826,87,0.8677,87,0.7748,87,0.8031,87,0.7816,87,0.8254,87,0.8914,87,0.7325,87,0.7675,87,0.8443,87,0.808,87,0.7539,87,0.78,87,0.8002,87,0.8296,87,0.7267,87,0.8027,87,0.7596,87,0.9198,87,0.7791,86.19
88,0.7983,88,0.8027,88,0.8066,88,0.8049,88,0.7807,88,0.793,88,0.8704,88,0.7121,88,0.8078,88,0.8159,88,0.7773,88,0.7935,88,0.7983,88,0.7689,88,0.8455,88,0.7317,88,0.7867,88,0.7802,88,0.9018,88,0.8261,86.22
89,0.7971,89,0.7795,89,0.7985,89,0.7936,89,0.7741,89,0.8119,89,0.9277,89,0.7172,89,0.756,89,0.805,89,0.8205,89,0.7661,89,0.7637,89,0.7935,89,0.8262,89,0.6994,89,0.8362,89,0.7706,89,0.9297,89,0.8038,86.23
90,0.8273,90,0.8236,90,0.8543,90,0.7685,90,0.773,90,0.8222,90,0.8507,90,0.7379,90,0.7655,90,0.8199,90,0.8171,90,0.7834,90,0.8095,90,0.7726,90,0.8384,90,0.7345,90,0.7695,90,0.7914,90,0.9143,90,0.8131,86.24
91,0.8395,91,0.8791,91,0.7871,91,0.8053,91,0.7904,91,0.8281,91,0.8999,91,0.7497,91,0.7821,91,0.8536,91,0.8197,91,0.7699,91,0.787,91,0.8073,91,0.8398,91,0.7409,91,0.8071,91,0.7755,91,0.9251,91,0.7926,86.27
92,0.8153,92,0.7869,92,0.8165,92,0.7564,92,0.7519,92,0.8032,92,0.9029,92,0.7285,92,0.7832,92,0.8419,92,0.7881,92,0.7843,92,0.7998,92,0.7737,92,0.8549,92,0.7426,92,0.7915,92,0.751,92,0.9077,92,0.8103,86.32
93,0.8339,93,0.8196,93,0.818,93,0.8334,93,0.7816,93,0.7976,93,0.926,93,0.7374,93,0.8007,93,0.858,93,0.8479,93,0.7832,93,0.8097,93,0.7682,93,0.8452,93,0.734,93,0.8063,93,0.7986,93,0.9247,93,0.8221,86.32
94,0.89,94,0.8222,94,0.827,94,0.7758,94,0.7618,94,0.8067,94,0.9016,94,0.751,94,0.7849,94,0.8215,94,0.8092,94,0.7808,94,0.8648,94,0.7583,94,0.8714,94,0.7282,94,0.7974,94,0.7772,94,0.9436,94,0.7974,86.31
95,0.8461,95,0.8989,95,0.7974,95,0.817,95,0.7971,95,0.8397,95,0.9215,95,0.7661,95,0.7961,95,0.871,95,0.8339,95,0.7809,95,0.8046,95,0.8198,95,0.8526,95,0.7527,95,0.8221,95,0.7863,95,0.9349,95,0.8142,86.37
96,0.8394,96,0.8054,96,0.8129,96,0.8196,96,0.8033,96,0.8585,96,0.9188,96,0.7752,96,0.7931,96,0.8893,96,0.8227,96,0.753,96,0.8202,96,0.8001,96,0.8841,96,0.7477,96,0.8284,96,0.7741,96,0.9453,96,0.877,86.37
97,0.8413,97,0.8075,97,0.8096,97,0.8174,97,0.8014,97,0.859,97,0.9231,97,0.7754,97,0.7923,97,0.8896,97,0.824,97,0.7578,97,0.8154,97,0.8011,97,0.8846,97,0.7514,97,0.8292,97,0.7757,97,0.9443,97,0.8803,86.43
98,0.8636,98,0.837,98,0.8406,98,0.8162,98,0.7749,98,0.8358,98,0.9368,98,0.7582,98,0.8763,98,0.8379,98,0.8375,98,0.8272,98,0.8439,98,0.8193,98,0.8652,98,0.7582,98,0.8159,98,0.8344,98,0.9064,98,0.8373,86.44
99,0.834,99,0.8136,99,0.8636,99,0.8343,99,0.8114,99,0.8231,99,0.9185,99,0.7258,99,0.8054,99,0.9069,99,0.8465,99,0.8041,99,0.8045,99,0.8167,99,0.8776,99,0.738,99,0.8018,99,0.7534,99,0.9056,99,0.903,86.49
100,0.9153,100,0.8471,100,0.8501,100,0.7912,100,0.7736,100,0.8303,100,0.9205,100,0.7747,100,0.8088,100,0.844,100,0.8289,100,0.7973,100,0.8863,100,0.7664,100,0.8943,100,0.7505,100,0.8075,100,0.7966,100,0.9622,100,0.8183,86.56
